event_id,year,month,event_type,country,region,deaths,people_affected,damage_million_usd,duration_days,area_km2,is_billion_dollar_event
EV003316,1991,3,Flood,KG,Asia,176,1928738,68.6,2,311486,0
EV003443,1991,3,Heatwave,SO,Africa,450,68264,68.4,18,42612,0
EV004281,1991,3,Heatwave,UZ,Asia,112,88352,1140.5,9,553,1
EV000075,1991,4,Flood,UG,Africa,16,75263,4473.2,2,9336,1
EV000686,1991,4,Hurricane,NL,Europe,499,55458,2571.4,4,1996,1
EV001175,1991,4,Flood,LK,Asia,193,578378,656.3,7,677,0
EV001228,1991,4,Heatwave,ZA,Africa,1027,66939,414.8,8,5088,0
EV001722,1991,4,Wildfire,ML,Africa,19,26200,9944.1,4,4968,1
EV002043,1991,4,Drought,UG,Africa,74,658131,226.2,9,6003,0
EV002246,1991,4,Heatwave,TJ,Asia,136,72183,121.9,3,897,0
EV002724,1991,4,Flood,SB,Oceania,59,99517,310.4,2,885,0
EV003708,1991,4,Heatwave,AS,Oceania,378,45394,669.6,18,205,0
EV003852,1991,4,Drought,MW,Africa,9,182349,58.1,5,873,0
EV004177,1991,4,Drought,CA,NorthAmerica,3,710457,406.8,6,4505,0
EV004380,1991,4,Hurricane,RU,Europe,5,895233,764.1,9,174,0
EV001970,1991,5,Hurricane,ER,Africa,35,215013,5162.6,5,6009,1
EV002516,1991,5,Heatwave,PK,Asia,427,148770,155.9,1,1083,0
EV002722,1991,5,Flood,FI,Europe,15,215375,263.0,2,11251,0
EV003916,1991,5,Flood,ZM,Africa,6,42108,125.7,4,76467,0
EV000180,1991,6,Heatwave,AZ,Asia,63,143065,401.2,3,1147,0
EV000193,1991,6,Flood,KG,Asia,81,403910,2665.4,2,12785,1
EV000730,1991,6,Heatwave,MA,Africa,125,94492,53.1,9,50940,0
EV001552,1991,6,Hurricane,TL,Asia,134,283555,3695.4,10,1324,1
EV002054,1991,6,Hurricane,CI,Africa,955,224127,1632.8,4,510,1
EV002295,1991,6,Wildfire,SI,Europe,14,122489,1568.2,2,3363,1
EV003415,1991,6,Hurricane,AZ,Asia,91,67534,2157.5,2,1664,1
EV003448,1991,6,Tornado,CH,Europe,135,1067,127.9,4,314,0
EV004299,1991,6,Wildfire,NE,Africa,67,54670,2015.1,19,8291,1
EV000284,1991,7,Hurricane,PE,SouthAmerica,178,408500,15357.9,3,10196,1
EV000343,1991,7,Flood,RS,Europe,73,100885,98.6,10,366,0
EV001286,1991,7,Flood,ER,Africa,25,72293,60.1,23,118,0
EV002441,1991,7,Flood,JP,Asia,122,83270,534.8,1,2828,0
EV003150,1991,7,Drought,MG,Africa,4,1428769,926.7,8,3267,0
EV003866,1991,7,Drought,US,NorthAmerica,3,2953969,592.7,7,3087,0
EV004493,1991,7,Hurricane,MH,Oceania,71,433679,8234.5,18,1404,1
EV000470,1991,8,Hurricane,XK,Europe,253,77061,6084.0,10,9310,1
EV000556,1991,8,Wildfire,SI,Europe,9,63915,121.3,1,4228,0
EV001476,1991,8,Flood,BF,Africa,80,234544,338.4,2,6592,0
EV001539,1991,8,Wildfire,UZ,Asia,45,14156,1631.3,3,4405,1
EV002496,1991,8,Flood,CD,Africa,8,400412,584.2,1,1380,0
EV002513,1991,8,Blizzard,DE,Europe,52,26502,593.6,5,2026,0
EV002775,1991,8,Drought,NG,Africa,3,300649,629.2,2,8464,0
EV003042,1991,8,Drought,KR,Asia,0,1178514,298.5,3,1720,0
EV003536,1991,8,Drought,SA,Asia,12,606191,2185.1,2,1442,1
EV003664,1991,8,Heatwave,AT,Europe,18,34195,108.5,4,88353,0
EV000136,1991,9,Heatwave,BA,Europe,72,110857,462.5,41,1632,0
EV000427,1991,9,Wildfire,TH,Asia,17,59029,119.1,4,1614,0
EV001347,1991,9,Tornado,ST,Africa,36,2731,107.6,2,1916,0
EV002741,1991,9,Hurricane,TM,Asia,143,109716,754.5,5,2025,0
EV002780,1991,9,Flood,VN,Asia,83,68741,780.4,9,4953,0
EV003094,1991,9,Wildfire,KI,Oceania,3,151992,801.9,1,2173,0
EV003336,1991,9,Hurricane,RO,Europe,44,115965,13696.7,7,396,1
EV003481,1991,9,Drought,TW,Asia,14,2143913,927.3,3,234,0
EV003543,1991,9,Flood,BG,Europe,37,161827,1141.8,17,1584,1
EV004463,1991,9,Wildfire,BN,Asia,9,47246,1454.5,8,12877,1
EV000701,1991,10,Wildfire,US,NorthAmerica,3,40527,153.3,18,18895,0
EV001917,1991,10,Heatwave,PE,SouthAmerica,8497,168032,106.5,4,862,0
EV002854,1991,10,Flood,GQ,Africa,129,157893,312.9,10,5083,0
EV003526,1991,10,Drought,GW,Africa,10,546747,684.3,5,2574,0
EV003573,1991,10,Hurricane,GB,Europe,349,452727,2229.8,5,950,1
EV003911,1991,10,Wildfire,PE,SouthAmerica,105,86554,456.1,3,4313,0
EV004219,1991,10,Flood,MV,Asia,263,344131,607.5,8,2112,0
EV000811,1991,11,Drought,FM,Oceania,10,1171385,746.3,42,42409,0
EV000994,1991,11,Tornado,AT,Europe,21,1758,748.6,3,3138,0
EV001503,1991,11,Tornado,TV,Oceania,75,9785,51.5,8,15771,0
EV002114,1991,11,Drought,KG,Asia,3,1137374,1055.7,9,2555,1
EV003317,1991,11,Flood,BW,Africa,58,35510,1217.8,8,384,1
EV003610,1991,11,Drought,TJ,Asia,4,747477,1925.6,5,829,1
EV003675,1991,11,Cyclone,MA,Africa,203,752918,1380.3,15,7378,1
EV003822,1991,11,Wildfire,GQ,Africa,12,55371,4511.8,9,2172,1
EV004122,1991,11,Heatwave,ER,Africa,16,96948,45.7,4,2384,0
EV004394,1991,11,Heatwave,GE,Asia,1884,89530,76.9,6,10813,0
EV001152,1991,12,Heatwave,HR,Europe,697,70868,98.4,2,5500,0
EV001526,1991,12,Hurricane,SA,Asia,22,535120,5528.5,6,490,1
EV001661,1991,12,Flood,BF,Africa,26,271793,370.8,3,1137,0
EV002103,1991,12,Wildfire,PL,Europe,4,13030,20752.0,35,9992,1
EV002325,1991,12,Heatwave,NZ,Oceania,657,81844,157.6,7,1419,0
EV002726,1991,12,Wildfire,SE,Europe,68,559730,1725.5,5,3249,1
EV003249,1991,12,Flood,IT,Europe,33,1513611,277.9,4,390,0
EV003437,1991,12,Blizzard,NE,Africa,25,74702,400.9,2,2634,0
EV003508,1991,12,Flood,LT,Europe,17,149676,205.2,4,2985,0
EV003625,1991,12,Hurricane,PE,SouthAmerica,176,1318182,3123.9,2,253,1
EV004034,1991,12,Drought,UA,Europe,2,4332797,665.5,7,2977,0
EV004154,1991,12,Drought,ZM,Africa,17,681935,370.8,4,19285,0
EV004249,1991,12,Heatwave,WS,Oceania,4111,12067,663.4,8,4044,0
EV004397,1991,12,Blizzard,PK,Asia,2,23048,91.4,8,3270,0
EV000482,1992,1,Drought,PL,Europe,28,34171,814.9,12,863,0
EV000815,1992,1,Heatwave,TM,Asia,604,127023,267.8,9,16036,0
EV000985,1992,1,Wildfire,AM,Asia,46,68819,1207.3,2,229,1
EV001041,1992,1,Heatwave,MX,NorthAmerica,498,257690,539.4,2,4310,0
EV001331,1992,1,Drought,CD,Africa,125,1369175,1405.2,10,7051,1
EV002169,1992,1,Hurricane,TV,Oceania,154,114890,565.0,6,13748,0
EV002434,1992,1,Cyclone,GN,Africa,271,72296,5053.4,4,244,1
EV002704,1992,1,Hurricane,TN,Africa,225,293564,808.3,2,1002,0
EV002969,1992,1,Hurricane,KG,Asia,23,895959,5859.1,12,1174,1
EV004391,1992,1,Flood,ML,Africa,155,344958,1872.7,13,1064,1
EV004471,1992,1,Tornado,GN,Africa,20,6008,1139.0,10,32999,1
EV000165,1992,2,Hurricane,NL,Europe,629,91613,3091.1,4,875,1
EV000697,1992,2,Flood,VE,SouthAmerica,53,163559,578.9,2,4306,0
EV000989,1992,2,Heatwave,IS,Europe,1324,14550,1713.8,7,2872,1
EV001727,1992,2,Flood,NZ,Oceania,86,305453,207.8,7,618,0
EV002288,1992,2,Flood,BW,Africa,56,287464,121.4,3,1233,0
EV002593,1992,2,Hurricane,ID,Asia,14,254995,4437.7,11,16131,1
EV003842,1992,2,Drought,BG,Europe,4,351185,1299.5,17,12420,1
EV000189,1992,3,Drought,MD,Europe,18,456835,456.0,7,258,0
EV000552,1992,3,Flood,LT,Europe,142,283032,824.8,4,1520,0
EV000684,1992,3,Drought,BT,Asia,118,133551,1207.1,7,898,1
EV001205,1992,3,Heatwave,SL,Africa,4451,43955,148.1,7,13319,0
EV001266,1992,3,Flood,NE,Africa,125,113271,598.4,7,784,0
EV001742,1992,3,Flood,TZ,Africa,29,102432,1055.6,9,487,1
EV002572,1992,3,Flood,TD,Africa,44,9299,883.9,4,709,0
EV004325,1992,3,Flood,BN,Asia,152,92998,1299.9,5,24290,1
EV002062,1992,4,Heatwave,UA,Europe,101,85352,260.0,9,162080,0
EV002082,1992,4,Heatwave,KH,Asia,141,141328,315.1,3,3133,0
EV003183,1992,4,Flood,CL,SouthAmerica,23,88041,414.7,3,1357,0
EV003285,1992,4,Heatwave,ZA,Africa,43,293600,344.9,8,15920,0
EV003851,1992,4,Flood,DK,Europe,346,236547,1007.3,4,2859,1
EV003881,1992,4,Wildfire,LT,Europe,13,43027,1194.6,3,780,1
EV004047,1992,4,Drought,SO,Africa,47,464747,162.8,5,9637,0
EV004102,1992,4,Hurricane,CD,Africa,170,286520,15163.0,7,446,1
EV000201,1992,5,Drought,NE,Africa,24,213486,211.9,6,29110,0
EV000559,1992,5,Heatwave,MD,Europe,211,26508,85.8,5,704,0
EV000877,1992,5,Drought,LT,Europe,5,69073,923.7,2,7939,0
EV001596,1992,5,Flood,IS,Europe,83,83522,504.1,8,1612,0
EV002611,1992,5,Tornado,SZ,Africa,5,3819,677.3,4,8090,0
EV002874,1992,5,Wildfire,TV,Oceania,250,59898,1136.0,3,5505,1
EV003979,1992,5,Wildfire,LA,Asia,7,22745,149.9,15,18619,0
EV004186,1992,5,Flood,UY,SouthAmerica,63,485466,1343.9,4,19,1
EV004386,1992,5,Wildfire,GR,Europe,5,34338,667.2,5,954,0
EV000133,1992,6,Cyclone,FI,Europe,546,704540,470.8,3,9456,0
EV001850,1992,6,Flood,RU,Europe,91,398289,271.8,21,2377,0
EV001922,1992,6,Flood,CN,Asia,87,380501,250.7,7,13296,0
EV003176,1992,6,Tornado,SA,Asia,9,10659,297.0,2,1883,0
EV003229,1992,6,Heatwave,AL,Europe,220,192448,83.5,6,4597,0
EV001084,1992,7,Hurricane,ES,Europe,54,362863,385.3,3,5261,0
EV001106,1992,7,Heatwave,AR,SouthAmerica,676,356360,75.6,7,17290,0
EV001349,1992,7,Heatwave,MK,Europe,363,68349,715.5,1,708,0
EV001556,1992,7,Flood,SN,Africa,235,67991,444.0,3,943,0
EV001756,1992,7,Flood,NO,Europe,112,63048,368.0,5,8242,0
EV002573,1992,7,Flood,TR,Asia,161,194132,194.0,1,4762,0
EV003854,1992,7,Wildfire,NE,Africa,3,16482,956.9,3,405,0
EV004408,1992,7,Hurricane,LR,Africa,46,120883,1973.3,1,2998,1
EV000305,1992,8,Flood,EG,Africa,48,503445,922.9,11,1090,0
EV000527,1992,8,Tornado,BR,SouthAmerica,88,9205,1047.8,6,742,1
EV000966,1992,8,Wildfire,ZA,Africa,24,109916,294.9,8,2416,0
EV001386,1992,8,Drought,FR,Europe,2,829963,745.8,2,12218,0
EV001641,1992,8,Cyclone,MZ,Africa,212,77524,620.5,2,11473,0
EV001935,1992,8,Heatwave,EC,SouthAmerica,368,52537,37.1,3,1083,0
EV001967,1992,8,Flood,NG,Africa,74,78776,373.4,11,3896,0
EV002340,1992,8,Flood,GE,Asia,132,47684,535.5,5,252,0
EV003269,1992,8,Blizzard,CD,Africa,8,18022,617.8,15,368,0
EV000722,1992,9,Blizzard,TL,Asia,62,50730,998.2,8,15015,0
EV001565,1992,9,Flood,TL,Asia,135,312118,321.5,6,463,0
EV001581,1992,9,Cyclone,MK,Europe,622,182189,2265.1,4,351,1
EV001697,1992,9,Heatwave,SL,Africa,74,551263,700.5,1,61642,0
EV002083,1992,9,Flood,HK,Asia,40,129075,990.1,6,15967,0
EV002609,1992,9,Tornado,BA,Europe,31,21327,248.5,3,21199,0
EV002829,1992,9,Tornado,SG,Asia,39,12127,72.0,4,6626,0
EV003641,1992,9,Flood,ZM,Africa,32,102552,1021.5,5,40322,1
EV003908,1992,9,Drought,CH,Europe,18,660239,1156.3,4,3817,1
EV004142,1992,9,Drought,ZW,Africa,51,1797767,1917.5,13,4044,1
EV000278,1992,10,Drought,MN,Asia,22,727648,840.9,1,269,0
EV001296,1992,10,Blizzard,SL,Africa,0,48117,416.2,9,3755,0
EV001620,1992,10,Drought,PL,Europe,7,1546473,290.2,4,117,0
EV001673,1992,10,Tornado,TN,Africa,33,10385,565.9,8,524,0
EV002455,1992,10,Drought,TD,Africa,171,1036311,203.1,4,1447,0
EV002679,1992,10,Flood,BT,Asia,28,16471,976.0,6,45973,0
EV003469,1992,10,Heatwave,UA,Europe,628,179673,233.3,8,363,0
EV004359,1992,10,Flood,CD,Africa,86,310582,1340.4,8,132,1
EV000194,1992,11,Hurricane,RO,Europe,206,414765,2978.7,3,1015,1
EV000359,1992,11,Flood,SD,Africa,212,87987,234.1,12,7564,0
EV000388,1992,11,Flood,AF,Asia,19,182655,380.5,8,1353,0
EV000530,1992,11,Hurricane,GN,Africa,200,195795,927.3,4,52909,0
EV000693,1992,11,Heatwave,VE,SouthAmerica,1047,24318,106.7,2,433,0
EV000876,1992,11,Heatwave,VU,Oceania,993,86437,91.6,3,2706,0
EV001352,1992,11,Hurricane,JP,Asia,859,170160,2160.3,9,12119,1
EV002284,1992,11,Drought,VU,Oceania,39,972654,1562.6,14,5752,1
EV002285,1992,11,Hurricane,TH,Asia,68,323491,1465.6,1,2133,1
EV002699,1992,11,Drought,GQ,Africa,17,237347,74.7,10,4393,0
EV003279,1992,11,Drought,TH,Asia,37,701631,328.7,3,6056,0
EV003471,1992,11,Flood,KZ,Asia,431,57899,1641.5,4,1357,1
EV003725,1992,11,Hurricane,ZM,Africa,59,449816,2004.1,21,2028,1
EV000169,1992,12,Cyclone,GQ,Africa,39,391419,1957.2,7,533,1
EV001447,1992,12,Hurricane,LV,Europe,177,542195,1283.6,9,16125,1
EV001809,1992,12,Flood,NZ,Oceania,459,32901,935.6,6,6155,0
EV002316,1992,12,Hurricane,CF,Africa,133,219449,2247.7,7,482,1
EV003022,1992,12,Wildfire,BD,Asia,48,132640,855.8,7,457,0
EV003486,1992,12,Wildfire,LV,Europe,3,117034,1006.1,4,1406,1
EV003720,1992,12,Drought,HR,Europe,77,715434,2414.7,3,1076,1
EV003875,1992,12,Heatwave,SS,Africa,1351,9047,147.2,5,884,0
EV004480,1992,12,Flood,ME,Europe,148,344395,887.4,4,301,0
EV000326,1993,1,Flood,IS,Europe,109,624838,56.0,5,628,0
EV001561,1993,1,Hurricane,PL,Europe,206,102240,596.2,2,1081,0
EV002370,1993,1,Heatwave,ZW,Africa,104,71107,120.2,8,5784,0
EV002373,1993,1,Drought,IN,Asia,4,1020780,379.5,3,4434,0
EV002777,1993,1,Drought,BW,Africa,10,347162,218.4,5,4254,0
EV003927,1993,1,Flood,ST,Africa,83,184936,193.1,2,1313,0
EV004468,1993,1,Drought,BN,Asia,11,830633,315.6,4,2363,0
EV001308,1993,2,Heatwave,PT,Europe,1132,34255,120.5,3,853,0
EV001460,1993,2,Blizzard,AT,Europe,7,75875,91.5,5,5471,0
EV002763,1993,2,Heatwave,ID,Asia,454,29173,70.8,4,2420,0
EV003056,1993,2,Flood,SN,Africa,331,38481,276.1,8,6339,0
EV000780,1993,3,Heatwave,LT,Europe,127,239710,215.9,7,16957,0
EV001015,1993,3,Cyclone,MG,Africa,40,1156930,2438.4,3,2234,1
EV001203,1993,3,Flood,GN,Africa,438,102759,3614.3,7,38223,1
EV001361,1993,3,Cyclone,BR,SouthAmerica,204,181610,738.8,23,24576,0
EV001888,1993,3,Wildfire,KI,Oceania,97,38925,1348.3,8,670,1
EV001927,1993,3,Drought,LK,Asia,7,581091,231.6,2,14020,0
EV004052,1993,3,Blizzard,TO,Oceania,1,12399,497.6,4,857,0
EV004201,1993,3,Heatwave,BE,Europe,1588,148507,301.1,3,2989,0
EV001815,1993,4,Wildfire,TJ,Asia,21,30729,523.9,4,14282,0
EV003179,1993,4,Wildfire,TJ,Asia,26,60366,795.4,6,512,0
EV003653,1993,4,Wildfire,MH,Oceania,4,48066,299.3,6,3943,0
EV000750,1993,5,Flood,NA,Africa,213,1229731,886.8,14,1438,0
EV000891,1993,5,Heatwave,ZM,Africa,218,107527,254.7,2,2907,0
EV001499,1993,5,Wildfire,RU,Europe,32,25755,686.4,1,476,0
EV001554,1993,5,Drought,LS,Africa,29,768314,277.0,1,1870,0
EV002619,1993,5,Tornado,FR,Europe,9,36019,307.1,3,1073,0
EV004016,1993,5,Heatwave,PH,Asia,464,57506,72.3,4,14933,0
EV000097,1993,6,Blizzard,ET,Africa,19,24798,147.8,3,895,0
EV000163,1993,6,Drought,PT,Europe,44,689983,283.6,5,17482,0
EV000306,1993,6,Heatwave,CN,Asia,145,63013,39.6,12,50552,0
EV000483,1993,6,Drought,ES,Europe,15,207906,1083.9,7,8759,1
EV001350,1993,6,Drought,RU,Europe,29,2104436,1207.9,11,550,1
EV001776,1993,6,Wildfire,DK,Europe,1,414704,124.7,6,19733,0
EV001876,1993,6,Hurricane,JP,Asia,397,400696,10995.5,8,28983,1
EV001934,1993,6,Wildfire,TV,Oceania,28,112409,2320.7,5,21517,1
EV002160,1993,6,Flood,TR,Asia,29,194870,172.5,3,39230,0
EV002273,1993,6,Wildfire,MV,Asia,179,29603,953.4,8,42561,0
EV002376,1993,6,Tornado,MG,Africa,14,3512,720.9,6,643,0
EV002393,1993,6,Flood,AL,Europe,471,67113,611.1,12,355,0
EV002567,1993,6,Flood,MG,Africa,127,304944,520.9,5,14396,0
EV003226,1993,6,Wildfire,IT,Europe,98,30766,944.3,10,2485,0
EV000141,1993,7,Heatwave,GQ,Africa,957,52775,162.6,30,5666,0
EV000433,1993,7,Hurricane,EC,SouthAmerica,259,611603,5132.2,3,547,1
EV000731,1993,7,Tornado,RS,Europe,24,16130,72.4,7,91426,0
EV001840,1993,7,Flood,SI,Europe,151,42200,138.6,3,13324,0
EV002272,1993,7,Hurricane,TH,Asia,51,273014,1819.5,3,1878,1
EV003660,1993,7,Drought,IE,Europe,21,840442,1897.8,7,1980,1
EV004223,1993,7,Heatwave,CA,NorthAmerica,553,1080592,141.9,5,1372,0
EV000446,1993,8,Wildfire,CI,Africa,39,230501,3779.4,2,2297,1
EV000489,1993,8,Hurricane,CZ,Europe,70,24811,1939.9,3,1079,1
EV000838,1993,8,Blizzard,CG,Africa,2,66444,79.6,7,8488,0
EV001019,1993,8,Tornado,ET,Africa,19,11300,289.8,2,1706,0
EV002559,1993,8,Tornado,KE,Africa,26,22123,469.4,7,672,0
EV003579,1993,8,Wildfire,IT,Europe,7,10300,394.7,4,14394,0
EV003649,1993,8,Flood,AS,Oceania,405,309891,966.8,16,9165,0
EV003735,1993,8,Flood,VN,Asia,65,92134,616.1,15,13352,0
EV000025,1993,9,Drought,NE,Africa,1,95830,3139.2,3,21743,1
EV000122,1993,9,Hurricane,CH,Europe,97,403061,796.3,4,226,0
EV000492,1993,9,Flood,AS,Oceania,129,1131997,296.0,8,12217,0
EV001200,1993,9,Heatwave,GE,Asia,218,57267,1142.3,21,222,1
EV002205,1993,9,Blizzard,IR,Asia,6,35567,80.0,2,1246,0
EV002435,1993,9,Drought,IR,Asia,7,169140,1254.4,8,17897,1
EV003281,1993,9,Flood,ZA,Africa,228,85704,29.6,4,29208,0
EV003959,1993,9,Drought,AZ,Asia,4,311717,4558.7,7,21974,1
EV000036,1993,10,Flood,MX,NorthAmerica,28,4244512,690.4,1,85,0
EV000303,1993,10,Hurricane,CL,SouthAmerica,111,186914,1362.7,3,37929,1
EV000309,1993,10,Tornado,EE,Europe,110,11803,237.6,4,2685,0
EV001275,1993,10,Hurricane,SD,Africa,756,586551,3998.3,5,6809,1
EV001366,1993,10,Wildfire,ET,Africa,7,245215,230.1,7,931,0
EV002570,1993,10,Drought,VU,Oceania,3,672541,272.0,4,14296,0
EV003484,1993,10,Flood,TN,Africa,137,138995,78.8,4,39,0
EV003845,1993,10,Cyclone,CL,SouthAmerica,228,136492,3278.9,14,1264,1
EV004118,1993,10,Drought,MK,Europe,25,578826,2131.5,10,2182,1
EV000264,1993,11,Tornado,NO,Europe,4,22529,30.8,12,889,0
EV000764,1993,11,Heatwave,ER,Africa,32,53245,433.8,2,18945,0
EV000908,1993,11,Flood,WS,Oceania,770,7506,739.5,1,191,0
EV001069,1993,11,Flood,CI,Africa,172,151210,543.3,14,158,0
EV001600,1993,11,Flood,GH,Africa,30,259782,373.1,4,15450,0
EV003494,1993,11,Tornado,IT,Europe,36,2866,664.9,5,19242,0
EV004097,1993,11,Blizzard,GA,Africa,9,25812,1032.7,8,8118,1
EV000547,1993,12,Wildfire,ZM,Africa,5,204755,1560.1,6,8566,1
EV000619,1993,12,Flood,ES,Europe,1393,288020,638.0,8,727,0
EV002022,1993,12,Flood,NL,Europe,357,512216,2494.3,4,14582,1
EV004409,1993,12,Drought,PY,SouthAmerica,9,547454,330.6,4,17391,0
EV000081,1994,1,Drought,PL,Europe,7,3685474,602.3,10,5039,0
EV000198,1994,1,Wildfire,LT,Europe,3,78816,6175.9,5,3890,1
EV000558,1994,1,Heatwave,LA,Asia,240,115731,149.4,35,2417,0
EV002001,1994,1,Cyclone,FM,Oceania,493,196706,4471.8,7,1374,1
EV002136,1994,1,Tornado,HU,Europe,134,24926,97.2,2,21405,0
EV002210,1994,1,Heatwave,UZ,Asia,449,93868,212.1,4,23849,0
EV002628,1994,1,Heatwave,CO,SouthAmerica,178,367502,75.7,2,180,0
EV003923,1994,1,Hurricane,HK,Asia,395,257747,22457.3,14,3442,1
EV004413,1994,1,Heatwave,MD,Europe,69,22397,234.7,7,1027,0
EV000610,1994,2,Tornado,GW,Africa,17,8212,68.5,10,765,0
EV000960,1994,2,Hurricane,CD,Africa,51,137230,3970.0,5,1233,1
EV001590,1994,2,Drought,MD,Europe,11,1215725,4981.2,34,7031,1
EV001875,1994,2,Drought,LA,Asia,18,153832,5162.6,8,325,1
EV002488,1994,2,Blizzard,SG,Asia,4,7946,142.8,7,2402,0
EV002663,1994,2,Drought,MW,Africa,14,236032,1118.5,4,1628,1
EV002819,1994,2,Cyclone,KH,Asia,1158,274774,4914.4,6,8729,1
EV003306,1994,2,Hurricane,AL,Europe,238,572078,3404.6,14,7440,1
EV003363,1994,2,Tornado,SI,Europe,34,8368,1510.3,8,21018,1
EV003661,1994,2,Heatwave,LA,Asia,790,19385,121.7,15,2210,0
EV003885,1994,2,Drought,XK,Europe,10,1310958,1426.3,5,1280,1
EV000012,1994,3,Hurricane,GH,Africa,216,249944,1898.6,16,801,1
EV000202,1994,3,Flood,PT,Europe,107,71869,7887.2,4,7469,1
EV000327,1994,3,Flood,GH,Africa,17,108642,92.6,6,1302,0
EV000768,1994,3,Drought,KH,Asia,7,681612,781.7,8,409,0
EV000924,1994,3,Hurricane,BD,Asia,312,205608,766.5,7,153,0
EV001120,1994,3,Flood,TN,Africa,784,32202,432.1,9,2039,0
EV001948,1994,3,Heatwave,BY,Europe,46,50493,230.9,5,31174,0
EV002698,1994,3,Wildfire,KG,Asia,173,236456,763.5,8,450,0
EV003267,1994,3,Cyclone,KZ,Asia,332,1034074,316.0,17,2087,0
EV004218,1994,3,Drought,SO,Africa,4,261244,532.8,8,2579,0
EV000557,1994,4,Wildfire,MW,Africa,48,40576,78.4,14,460,0
EV000791,1994,4,Flood,XK,Europe,460,588057,302.8,11,333,0
EV001181,1994,4,Heatwave,CN,Asia,694,67856,131.9,8,1285,0
EV001410,1994,4,Flood,LT,Europe,5050,344612,247.5,4,4330,0
EV001546,1994,4,Drought,LT,Europe,13,497574,1038.2,3,215,1
EV002443,1994,4,Cyclone,KI,Oceania,59,391771,287.9,5,11529,0
EV003140,1994,4,Drought,XK,Europe,17,4188009,433.8,2,335,0
EV003276,1994,4,Heatwave,ZM,Africa,204,53079,56.3,26,10353,0
EV003615,1994,4,Cyclone,DJ,Africa,86,537242,3273.0,5,1588,1
EV004242,1994,4,Flood,TH,Asia,812,395872,372.2,8,6733,0
EV004476,1994,4,Tornado,AS,Oceania,16,3475,691.9,2,491,0
EV000998,1994,5,Heatwave,NA,Africa,84,53545,196.0,10,84039,0
EV001060,1994,5,Flood,AU,Oceania,120,94652,370.7,4,3054,0
EV001551,1994,5,Heatwave,LT,Europe,108,44715,106.1,13,22587,0
EV002450,1994,5,Flood,PG,Oceania,118,131339,117.4,2,186,0
EV002605,1994,5,Heatwave,SO,Africa,123,913291,47.8,3,20785,0
EV003539,1994,5,Drought,GR,Europe,0,1298881,1608.9,9,6831,1
EV003767,1994,5,Flood,AT,Europe,17,270077,419.0,7,4276,0
EV004371,1994,5,Flood,CA,NorthAmerica,96,191656,131.9,8,41343,0
EV000761,1994,6,Flood,AO,Africa,27,186565,302.0,1,2673,0
EV000969,1994,6,Drought,PK,Asia,15,3446642,1162.2,6,16879,1
EV000993,1994,6,Hurricane,ID,Asia,153,807735,2561.5,6,1324,1
EV001504,1994,6,Drought,MK,Europe,20,3020400,1631.9,4,2288,1
EV002495,1994,6,Tornado,FR,Europe,305,4723,190.7,7,72882,0
EV003075,1994,6,Drought,LS,Africa,91,517892,408.9,8,7108,0
EV003370,1994,6,Drought,MW,Africa,55,1491477,124.0,6,25739,0
EV003776,1994,6,Tornado,SB,Oceania,40,66637,194.3,4,151,0
EV000653,1994,7,Heatwave,IE,Europe,786,46215,1252.6,19,80,1
EV000675,1994,7,Drought,KI,Oceania,11,1212916,371.8,9,4513,0
EV000898,1994,7,Heatwave,CA,NorthAmerica,77,77838,129.0,7,502,0
EV000904,1994,7,Blizzard,ZW,Africa,50,112134,137.0,2,12701,0
EV001664,1994,7,Flood,SA,Asia,207,56947,92.4,3,2472,0
EV001858,1994,7,Heatwave,XK,Europe,149,2231402,241.5,3,3348,0
EV001910,1994,7,Flood,KI,Oceania,114,520668,223.6,7,1247,0
EV001916,1994,7,Cyclone,AF,Asia,73,21798,7181.8,18,9035,1
EV002256,1994,7,Wildfire,ID,Asia,1,77888,1076.1,6,1086,1
EV002305,1994,7,Tornado,NE,Africa,189,2785,261.4,4,5213,0
EV002483,1994,7,Tornado,RO,Europe,31,19267,367.0,2,16600,0
EV002896,1994,7,Blizzard,EE,Europe,13,32048,356.8,6,2432,0
EV003482,1994,7,Flood,CG,Africa,301,125167,636.5,1,339,0
EV003626,1994,7,Wildfire,VU,Oceania,334,25564,1446.4,2,181,1
EV004077,1994,7,Flood,IE,Europe,147,206034,690.5,12,4657,0
EV000400,1994,8,Flood,GL,NorthAmerica,210,267363,345.1,2,51244,0
EV000625,1994,8,Flood,SZ,Africa,166,528019,2148.6,22,1692,1
EV001306,1994,8,Flood,TH,Asia,229,152280,539.4,6,333,0
EV001716,1994,8,Drought,ZM,Africa,1,1170527,909.9,2,101,0
EV002006,1994,8,Flood,AS,Oceania,659,268802,42.9,12,2621,0
EV002095,1994,8,Drought,JP,Asia,30,1340049,169.4,5,6495,0
EV002105,1994,8,Hurricane,IT,Europe,21,249458,14555.0,12,3292,1
EV002116,1994,8,Flood,MG,Africa,547,106740,146.9,4,54664,0
EV002228,1994,8,Flood,SB,Oceania,43,136519,108.5,2,17888,0
EV003839,1994,8,Hurricane,XK,Europe,195,112104,4445.0,2,172,1
EV000376,1994,9,Drought,GN,Africa,1,266907,2188.4,4,39303,1
EV001845,1994,9,Wildfire,SA,Asia,12,33479,1329.3,5,333,1
